Equity name,Ann Date,Prev Ann Date,Next Ann Date,EPS,Surprise,PE,PE Change,Up Down Flag,Beat Miss Flag,Sector,Quarter,%Px Chg,Surprise 8,Surprise 7,Surprise 6,Surprise 5,Surprise 4,Surprise 3,Surprise 2,Surprise 1
DD US Equity,2022-08-02,2022-05-03,2022-11-08,0.88,0.1718,24.48,-0.2646440372484229,0,1,0,1.0,-0.0271,0.13849999999999998,0.2191,0.0187,0.0913,0.026600000000000002,0.05,0.14400000000000002,0.034
IDXX US Equity,2020-04-30,2020-01-31,2020-07-31,1.29,0.0766,48.45,-0.09456176415623241,1,1,3,0.0,0.0178,0.0009,0.0984,0.0404,0.1482,0.36950000000000005,0.4387,0.3464,0.4733
HII US Equity,2020-08-06,2020-05-07,2020-11-05,-0.49,0.0,18.01,0.40046656298600336,0,0,6,1.0,-0.0888,0.41759999999999997,0.4675,-0.0508,0.2082,0.2205,0.3614,-0.05,-0.0955
EPAM US Equity,2022-02-17,2021-11-04,2022-05-05,2.76,0.1009,79.96,0.031608824667784585,0,1,7,3.0,-0.0209,0.0987,0.066,0.12869999999999998,0.0556,0.09570000000000001,0.2336,0.3926,0.5993999999999999
HWM US Equity,2021-08-04,2021-05-06,2021-11-04,0.22,0.0138,55.6,-0.22128851540616246,0,1,6,1.0,-0.0697,0.016200000000000003,0.11109999999999999,0.008,0.0028000000000000004,0.060599999999999994,0.0473,0.0417,0.0672
EW US Equity,2022-10-27,2022-07-28,2023-01-31,0.61,-0.019299999999999998,35.31,-0.15707806158987825,0,0,3,2.0,-0.1788,0.0436,0.0072,0.0264,0.0016,-0.0067,0.018500000000000003,0.021400000000000002,0.0458
GD US Equity,2022-10-26,2022-07-27,2023-01-25,3.26,0.0339,20.8,0.08446298227320126,0,1,6,3.0,-0.0002,-0.039,-0.0052,-0.0106,-0.0265,0.0447,0.051399999999999994,0.0189,0.0113
ENPH US Equity,2021-04-27,2021-02-09,2021-07-27,0.56,0.3176,116.66,-0.15567778823188816,0,1,4,0.0,-0.1414,0.1175,0.22760000000000002,0.1322,0.2588,0.1533,0.18510000000000001,0.22699999999999998,0.25
DPZ US Equity,2020-10-08,2020-07-16,2021-02-25,2.49,-0.0886,36.41,0.10668693009118546,0,0,2,2.0,-0.0697,-0.0504,-0.0225,-0.17489999999999997,-0.01,0.0338,0.08789999999999999,0.0197,-0.1128
CFG US Equity,2020-07-17,2020-04-17,2020-10-16,0.55,4.8511,9.71,0.5536000000000001,0,1,5,1.0,-0.0118,0.20379999999999998,0.1593,0.11410000000000001,0.040999999999999995,0.3094,0.4536,0.1329,-0.0395
WBA US Equity,2021-07-01,2021-03-31,2021-10-14,1.38,0.17850000000000002,15.63,-0.2661971830985915,0,1,2,1.0,-0.0741,-0.0602,0.049800000000000004,0.0096,0.0403,0.0256,0.158,0.2389,0.1747
F US Equity,2023-02-02,2022-10-26,2023-05-02,0.51,-0.1721,6.09,-0.20078740157480313,0,0,2,3.0,-0.0761,0.2188,0.0273,-0.30269999999999997,0.15839999999999999,1.1804999999999999,-0.1613,0.3284,0.5108
TEL US Equity,2020-07-29,2020-04-28,2020-10-28,0.59,0.4014,18.41,0.5641461342395921,1,1,6,1.0,0.034300000000000004,0.0659,0.0678,0.0857,0.0336,0.1336,0.061500000000000006,0.152,0.3379
PRU US Equity,2023-02-07,2022-11-01,2023-05-02,2.42,-0.031200000000000002,5.2,0.06339468302658502,1,0,5,3.0,0.015,-0.0895,0.0026,-0.0154,-0.0006,-0.0134,0.099,-0.0242,-0.0915
TSCO US Equity,2022-07-21,2022-04-21,2022-10-20,0.706,0.0086,21.3,-0.20134983127109118,0,1,2,1.0,-0.0429,0.0026,0.06709999999999999,0.024700000000000003,0.015300000000000001,-0.0242,-0.0351,0.0385,0.012
YUM US Equity,2022-05-04,2022-02-09,2022-08-03,1.05,-0.026000000000000002,25.82,-0.1464462809917355,1,0,2,0.0,0.0297,-0.0472,-0.1051,0.13390000000000002,0.1408,-0.06280000000000001,0.037200000000000004,-0.0546,-0.031400000000000004
CAH US Equity,2022-05-05,2022-02-03,2022-08-11,1.45,-0.0429,14.46,0.10045662100456632,0,0,3,0.0,-0.0433,0.0678,0.1368,0.2554,0.0403,0.17329999999999998,0.136,0.2232,-0.11689999999999999
BALL US Equity,2022-11-03,2022-08-04,2023-02-02,0.75,-0.056600000000000004,15.95,-0.2276029055690072,1,0,6,2.0,0.0665,0.0581,0.0496,0.2274,0.038599999999999995,0.0362,-0.014499999999999999,0.3636,-0.20579999999999998
FFIV US Equity,2021-07-26,2021-04-27,2021-10-26,2.76,0.1197,27.82,-0.16255267910897042,1,1,1,1.0,0.062,0.1255,0.0472,0.061,0.037200000000000004,0.1514,0.0462,0.0384,0.0898
ROL US Equity,2020-04-29,2020-01-29,2020-07-29,0.088,-0.004699999999999999,52.38,0.11352040816326547,0,0,3,0.0,-0.013999999999999999,0.049,-0.0345,-0.064,0.12990000000000002,0.2389,0.1607,0.09699999999999999,0.2403
MDT US Equity,2021-05-27,2021-02-23,2021-08-24,1.5,0.053399999999999996,41.69,-0.16486378205128216,0,1,3,1.0,-0.0089,0.0096,0.0277,0.018799999999999997,0.0089,-0.0288,0.0029,0.0233,0.0666
TAP US Equity,2023-02-21,2022-11-01,2023-05-02,1.3,0.21719999999999998,10.96,0.05283381364073003,1,1,3,3.0,0.0313,0.15560000000000002,0.07719999999999999,0.1422,0.2735,0.0654,0.2427,0.107,1.1012
DLR US Equity,2021-07-29,2021-04-29,2021-10-26,0.514,1.347,120.37,-0.11113572588982412,1,1,5,1.0,0.024399999999999998,0.31670000000000004,-0.06860000000000001,0.0,1.5952000000000002,-0.3116,-0.2334,10.521700000000001,1.054
SYK US Equity,2023-08-03,2023-05-01,2023-11-02,2.54,0.069,35.98,0.032128514056224855,1,1,3,1.0,0.0294,0.0192,0.0414,0.0354,0.0354,0.0072,0.0643,0.059699999999999996,0.009399999999999999
MKTX US Equity,2022-10-19,2022-07-20,2023-01-25,1.58,0.0512,34.55,-0.13904809369548976,0,1,3,2.0,-0.0319,0.04,0.022000000000000002,0.028900000000000002,0.0642,-0.0088,0.0025,0.0327,0.0227
NDSN US Equity,2022-05-23,2022-02-22,2022-08-22,2.43,0.0616,24.51,-0.10416666666666663,1,1,6,1.0,0.0241,0.013000000000000001,-0.042800000000000005,0.027999999999999997,-0.0415,0.0681,-0.0849,0.046799999999999994,0.0209
CLX US Equity,2020-08-03,2020-05-01,2020-11-02,2.41,0.21230000000000002,29.81,0.17362204724409458,0,1,3,1.0,-0.0192,0.006500000000000001,0.41009999999999996,-0.2029,0.1725,-0.2776,0.1073,0.1379,0.1232
ED US Equity,2021-05-06,2021-02-18,2021-08-05,1.44,0.054900000000000004,17.56,0.013271783035199158,1,1,8,0.0,0.003,0.1612,0.011200000000000002,0.11720000000000001,0.0866,-0.0154,0.16010000000000002,-0.0467,-0.1506
WBA US Equity,2021-10-14,2021-07-01,2022-01-06,1.17,0.1747,14.06,-0.10044785668586054,1,1,2,2.0,0.07429999999999999,-0.0233,-0.0602,0.049800000000000004,0.0096,0.0403,0.0256,0.158,0.2389
CRL US Equity,2020-10-29,2020-08-05,2021-02-17,2.33,0.2952,37.87,0.27080536912751674,1,1,3,2.0,0.0313,0.0516,0.0113,0.0103,0.023399999999999997,0.0449,0.0834,0.1537,0.1376
SPGI US Equity,2022-02-08,2021-10-26,2022-05-03,3.15,0.0051,35.11,0.07271616254201052,0,1,3,3.0,-0.013500000000000002,0.0070999999999999995,0.0545,-0.0048,0.0788,0.061399999999999996,0.046799999999999994,-0.0426,-0.0315
PFG US Equity,2023-01-30,2022-10-27,2023-04-27,1.7,0.1133,10.31,0.1974448315911732,0,1,5,3.0,-0.009000000000000001,0.004699999999999999,-0.12869999999999998,-0.11320000000000001,-0.0446,0.08220000000000001,0.0611,-0.071,-0.009399999999999999
VTR US Equity,2020-11-06,2020-08-07,2021-02-18,0.053,0.0,113.41,1.0441600576784427,0,0,5,2.0,-0.036000000000000004,0.0,0.0,2.3333,0.0,0.0,0.0,0.0,2.1522
ELV US Equity,2023-04-19,2023-01-25,2023-07-19,9.46,0.024399999999999998,16.89,-0.13429010763710925,0,1,3,0.0,-0.0533,0.054900000000000004,-0.001,-0.134,0.0101,0.0103,0.005,0.0605,0.0294
URI US Equity,2023-01-25,2022-10-26,2023-04-26,9.74,-0.022099999999999998,15.15,0.21297037630104088,1,0,3,3.0,0.09939999999999999,-0.0124,-0.0537,0.011000000000000001,0.08900000000000001,0.0524,0.037599999999999995,0.1131,-0.014499999999999999
CI US Equity,2022-11-03,2022-08-04,2023-02-03,6.04,0.0537,12.89,-0.06931407942238266,1,1,3,2.0,0.0105,0.0387,0.0484,0.04019999999999999,0.04,0.013500000000000002,0.0301,0.0338,0.0181
CFG US Equity,2021-01-20,2020-10-16,2021-04-16,1.04,0.1329,14.78,0.38001867413632096,0,1,5,3.0,-0.0181,0.0008,0.030899999999999997,0.20379999999999998,0.1593,0.11410000000000001,0.040999999999999995,0.3094,0.4536
CSX US Equity,2023-01-25,2022-10-20,2023-04-20,0.49,0.0493,16.93,0.12491694352159466,0,1,6,3.0,-0.028999999999999998,-0.0024,-0.0356,0.025099999999999997,0.02,0.0181,-0.021,-0.008100000000000001,0.1215
LRCX US Equity,2020-04-22,2020-01-29,2020-07-29,0.398,0.0179,17.27,-0.19674418604651167,0,1,7,0.0,-0.0288,-0.0173,0.0034999999999999996,0.0258,0.07440000000000001,0.1331,0.055999999999999994,0.0862,0.1773
ARE US Equity,2023-01-30,2022-10-24,2023-04-24,0.31,-0.7341,297.29,-0.30019773080363443,1,0,5,3.0,0.0213,0.0,0.1073,-0.7059000000000001,0.1548,0.0,-0.8428,0.022000000000000002,-0.42479999999999996
IEX US Equity,2022-04-26,2022-02-01,2022-07-26,1.96,0.1232,29.45,-0.22356973372001054,1,1,6,0.0,0.028399999999999998,0.0676,0.031,0.1247,0.0381,0.0352,0.0415,0.1134,0.0768
PNR US Equity,2023-01-31,2022-10-25,2023-04-27,0.82,0.0406,13.08,0.1334488734835355,1,1,6,3.0,0.09230000000000001,0.057800000000000004,0.0177,0.0721,0.0526,0.0034999999999999996,0.07919999999999999,0.0808,0.1834
DRI US Equity,2021-12-17,2021-09-23,2022-03-24,1.48,0.0264,21.86,-0.06700810926163037,0,1,2,3.0,-0.0496,0.0575,0.0259,0.0174,0.0451,0.0556,0.0,0.009899999999999999,-0.0766
UPS US Equity,2020-10-28,2020-07-30,2021-02-02,2.28,0.2,21.72,0.4577181208053691,0,1,6,2.0,-0.0882,0.0506,0.0451,0.059000000000000004,0.1573,0.06570000000000001,0.0832,0.5975,0.2401
SYY US Equity,2022-02-08,2021-11-09,2022-05-10,0.57,-0.1869,33.69,-0.1588014981273408,1,0,3,0.0,0.0178,0.016,0.0298,0.0083,-0.0207,-0.0533,-0.0241,0.031400000000000004,0.2956
HAS US Equity,2022-07-19,2022-04-19,2022-10-18,1.15,0.2299,18.91,-0.028263103802672163,1,1,2,1.0,0.0070999999999999995,0.5885,1.2426000000000001,-0.41090000000000004,-0.0209,-0.1463,-0.8077,-0.0332,-0.1331
USB US Equity,2020-10-14,2020-07-15,2021-01-20,0.99,0.0867,11.87,0.025043177892918767,0,1,5,2.0,-0.0044,0.0176,0.0235,0.049800000000000004,-0.0255,0.1295,0.13269999999999998,0.5167,0.0011
MDLZ US Equity,2020-07-28,2020-04-28,2020-11-02,0.63,0.12300000000000001,20.21,0.000990589400693409,1,1,3,1.0,0.0194,0.048499999999999995,0.0701,-0.019299999999999998,0.0187,0.0138,0.1159,0.0106,0.008
SYF US Equity,2021-07-20,2021-04-27,2021-10-19,2.12,0.5329,8.47,-0.23555956678700352,1,1,5,1.0,0.0268,0.0706,-0.0493,0.1351,0.056799999999999996,0.1073,0.1471,0.002,0.34590000000000004
CTSH US Equity,2021-10-27,2021-07-28,2022-02-02,1.06,0.0086,20.5,-0.026128266033254244,0,1,7,2.0,-0.005,0.0642,0.10890000000000001,0.0622,-0.026000000000000002,0.0052,0.046799999999999994,0.0375,0.0547
BMY US Equity,2021-07-28,2021-04-29,2021-10-27,1.93,0.0217,25.31,-0.20208070617906682,1,1,3,1.0,0.0184,-0.109,0.041100000000000005,0.053899999999999997,0.07339999999999999,0.061,0.0155,0.0212,0.0417
PSX US Equity,2021-10-29,2021-08-03,2022-01-28,0.91,-0.5341,33.35,0.0,0,0,4,2.0,-0.025699999999999997,-0.0364,0.1032,0.18359999999999999,-0.08109999999999999,0.2815,0.138,0.0637,0.5054
MTD US Equity,2020-05-07,2020-02-06,2020-07-30,4.0,0.0209,30.49,-0.11494920174165468,0,1,6,0.0,-0.018000000000000002,0.0374,0.042,0.0542,0.0633,0.1693,0.0633,0.1677,0.2556
CAT US Equity,2021-01-29,2020-10-27,2021-04-29,2.12,0.46009999999999995,27.66,0.32789246279404716,0,1,6,3.0,-0.008100000000000001,-0.0277,0.2429,0.0509,0.10220000000000001,0.18350000000000002,0.2118,0.0815,0.4756
IVZ US Equity,2023-04-25,2023-01-24,2023-07-25,0.38,0.049699999999999994,10.72,-0.05216622458001763,0,1,5,0.0,-0.003,0.13699999999999998,0.09939999999999999,0.016200000000000003,0.0859,-0.1729,0.16920000000000002,-0.0113,-0.2072
CMS US Equity,2020-08-03,2020-04-27,2020-10-29,0.49,0.12390000000000001,22.82,-0.0562448304383788,0,1,8,1.0,-0.0189,0.183,0.07429999999999999,0.0375,0.0405,0.2249,0.067,0.0127,0.057
CHRW US Equity,2021-04-27,2021-01-26,2021-07-27,1.28,0.30210000000000004,21.64,-0.14229092350376538,0,1,6,0.0,-0.030600000000000002,-0.0091,-0.2606,-0.1827,0.34979999999999994,0.3032,-0.06,0.2992,0.0901
CSX US Equity,2020-04-22,2020-01-16,2020-07-22,0.333,0.0582,14.36,-0.20837927232635067,1,1,6,0.0,0.0095,0.0484,0.014499999999999999,0.1436,0.4169,-0.026000000000000002,-0.0179,0.039,0.022000000000000002
AWK US Equity,2022-10-31,2022-07-27,2023-02-15,1.63,0.07730000000000001,32.54,-0.14705111402359106,0,1,8,2.0,-0.0241,-0.018500000000000003,-0.0418,-0.030600000000000002,0.068,0.0073,0.1043,-0.0183,0.0398
CME US Equity,2020-07-29,2020-04-29,2020-10-28,1.63,0.0006,24.3,-0.04028436018957349,0,1,5,1.0,-0.0067,0.0213,0.0508,0.0178,0.0263,0.0149,0.009000000000000001,0.015300000000000001,-0.0363
CMS US Equity,2022-07-28,2022-05-03,2022-10-27,0.53,0.183,25.0,-0.016909162406606337,1,1,8,1.0,0.0273,0.055999999999999994,0.0613,0.0067,0.009899999999999999,0.0917,0.06709999999999999,0.37929999999999997,0.0687
WFC US Equity,2020-07-14,2020-04-14,2020-10-14,-0.66,-3.6809,32.82,2.4766949152542375,0,0,5,1.0,-0.045700000000000005,-0.0785,0.0986,0.3346,0.2087,0.4139,0.5418999999999999,0.08289999999999999,-0.0687
TSLA US Equity,2020-10-21,2020-07-22,2021-01-27,0.253,0.3843,680.97,0.5135357396870555,1,1,2,2.0,0.0075,0.044800000000000006,0.2384,0.4179,0.0745,0.1131,0.48719999999999997,0.1567,-0.22030000000000002
FRT US Equity,2020-08-05,2020-05-06,2020-11-05,-0.042,0.0,40.58,0.6264529058116233,1,0,5,1.0,0.0032,0.2275,0.28309999999999996,1.8075999999999999,0.5059,0.52,1.1054000000000002,0.0799,-0.34990000000000004
SBUX US Equity,2023-05-02,2023-02-02,2023-08-01,0.74,0.1402,36.28,0.0072182121043864456,0,1,2,1.0,-0.0917,-0.15810000000000002,0.0407,-0.182,0.0076,-0.1542,-0.031200000000000002,0.0973,0.0537
LOW US Equity,2020-11-18,2020-08-19,2021-02-24,1.98,-0.01,18.34,-0.00596205962059615,0,0,2,3.0,-0.0821,0.06,0.0128,0.0857,0.0471,0.1642,0.0591,0.2375,0.10369999999999999
IT US Equity,2021-08-03,2021-05-04,2021-11-02,2.24,0.2955,42.2,0.0726995424504322,1,1,7,1.0,0.10830000000000001,0.14,0.3747,0.4347,0.3169,0.35590000000000005,0.3547,0.2376,0.3055
ACGL US Equity,2022-07-27,2022-04-27,2022-10-26,1.34,0.226,9.42,-0.048484848484848575,0,1,5,1.0,-0.022400000000000003,0.1794,0.1819,0.245,0.49219999999999997,0.2053,0.19390000000000002,0.5934,0.2227
LDOS US Equity,2020-11-02,2020-08-04,2021-02-23,1.47,0.1912,18.16,-0.126082771896054,1,1,7,3.0,0.0329,0.013999999999999999,0.0199,0.0547,-0.0268,0.1118,-0.038599999999999995,0.1673,0.009300000000000001
FICO US Equity,2023-01-26,2022-11-09,2023-04-27,4.26,0.0167,40.89,0.403225806451613,1,1,7,3.0,0.022000000000000002,-0.0444,0.0268,-0.019,0.049800000000000004,-0.049800000000000004,-0.0529,0.0787,-0.051399999999999994
EQT US Equity,2023-02-15,2022-10-26,2023-04-26,0.42,-0.18289999999999998,12.21,-0.18218352310783648,1,0,4,3.0,0.0395,0.36090000000000005,0.1881,0.521,0.3576,0.0596,0.0,0.3907,0.2977
MO US Equity,2023-02-01,2022-10-27,2023-04-27,1.18,0.0068000000000000005,9.44,0.107981220657277,1,1,3,3.0,0.0555,0.009399999999999999,0.0207,-0.026000000000000002,0.0097,0.0137,-0.0085,0.0077,-0.0025
WY US Equity,2021-01-29,2020-10-30,2021-04-30,0.48,0.0213,26.2,-0.23748544819557627,0,1,5,3.0,-0.0554,0.3483,0.11109999999999999,0.0794,0.0809,0.0208,0.0471,-0.0158,-0.0152
MA US Equity,2021-04-29,2021-01-28,2021-07-29,1.74,0.10060000000000001,56.16,0.011709601873536313,0,1,5,0.0,-0.0169,0.0313,0.028300000000000002,0.0436,0.08289999999999999,0.2202,0.061900000000000004,0.0867,0.11359999999999999
IFF US Equity,2023-02-08,2022-11-07,2023-05-08,0.97,0.0178,31.02,0.19537572254335256,0,1,0,3.0,-0.1875,0.1772,-0.028900000000000002,0.20079999999999998,0.3764,-0.024399999999999998,0.1664,-0.20809999999999998,-0.008
TECH US Equity,2021-05-06,2021-02-02,2021-08-05,0.448,0.15039999999999998,101.58,0.036424854606672774,0,1,3,0.0,-0.013999999999999999,0.0,-0.0329,-0.0263,-0.0106,0.0679,0.0375,0.0493,0.1026
PFG US Equity,2021-10-26,2021-07-27,2022-02-07,1.69,0.054900000000000004,10.08,-0.11501316944688322,0,1,5,2.0,-0.0437,0.0611,-0.071,-0.009399999999999999,0.1133,0.1696,0.1677,0.0395,0.11710000000000001
CMCSA US Equity,2022-01-27,2021-10-28,2022-04-28,0.77,0.0519,16.78,-0.1717670286278381,0,1,1,3.0,-0.009300000000000001,0.060599999999999994,0.1356,0.1637,0.10980000000000001,0.0636,0.07139999999999999,0.1148,0.075
POOL US Equity,2023-07-20,2023-04-20,2023-10-19,5.89,-0.0374,24.91,0.215714982918497,0,0,2,1.0,-0.0129,0.0141,-0.099,0.048600000000000004,0.030299999999999997,0.0151,-0.0258,0.0252,0.0011
UHS US Equity,2023-02-27,2022-10-25,2023-04-25,3.02,0.023700000000000002,14.22,0.595959595959596,0,1,3,3.0,-0.08539999999999999,0.1867,0.012,0.3005,0.1795,0.0701,0.0088,0.0365,0.0378
PARA US Equity,2022-02-15,2021-11-04,2022-05-03,0.26,-0.4183,8.29,-0.06433408577878108,0,0,1,3.0,-0.17809999999999998,7.0,1.9125999999999999,0.0,-0.375,-0.6679999999999999,-0.1447,0.0407,0.1628
MRK US Equity,2022-02-03,2021-10-28,2022-04-28,1.8,0.16579999999999998,11.85,-0.228515625,0,1,3,3.0,-0.0366,0.0,0.0867,0.061500000000000006,0.0542,0.0554,0.07,0.1032,0.17129999999999998
SYF US Equity,2020-07-21,2020-04-21,2020-10-20,0.063,-0.7109000000000001,6.72,0.8718662952646239,1,0,5,1.0,0.0116,0.1073,0.1471,0.002,0.34590000000000004,0.5329,0.2554,0.37020000000000003,-0.15439999999999998
HOLX US Equity,2021-11-01,2021-07-28,2022-02-02,1.61,0.6279,9.72,0.11981566820276512,0,1,3,2.0,-0.024399999999999998,0.0583,0.0473,0.1991,0.1771,0.312,0.3494,0.2978,0.6194
RSG US Equity,2022-05-05,2022-02-10,2022-08-04,1.14,0.08990000000000001,30.81,-0.09408997353719495,1,1,6,0.0,0.0373,0.0757,0.0922,0.0754,0.0731,0.1003,0.1133,0.1002,0.10460000000000001
MET US Equity,2023-02-01,2022-11-02,2023-05-03,1.55,-0.0572,7.65,0.20283018867924518,0,0,5,3.0,-0.0409,-0.0052,-0.09970000000000001,0.0765,0.0246,-0.022400000000000003,0.0336,0.0358,-0.1611
MAA US Equity,2021-07-28,2021-04-28,2021-10-27,0.759,0.37799999999999995,71.67,0.1417874780946311,1,1,5,1.0,0.028300000000000002,-0.0151,-0.066,0.2325,-0.14150000000000001,0.5799,0.0907,0.6598,0.08789999999999999
CDW US Equity,2021-11-03,2021-08-04,2022-02-09,2.13,0.0416,25.86,-0.018223234624145768,0,1,1,2.0,-0.0194,0.0482,0.09970000000000001,0.002,0.0101,0.0305,0.0184,0.0956,0.07769999999999999
CMCSA US Equity,2021-07-29,2021-04-29,2021-10-28,0.84,0.267,22.27,-0.06975772765246457,1,1,1,1.0,0.0022,0.1637,0.10980000000000001,0.0636,0.07139999999999999,0.1148,0.075,0.0519,0.16
AIG US Equity,2020-08-03,2020-05-04,2020-11-05,0.66,0.3779,15.67,0.6995661605206072,0,1,5,1.0,-0.0753,0.0868,0.0915,0.3311,0.0636,0.2709,0.10640000000000001,0.0129,0.47009999999999996
MRNA US Equity,2023-08-03,2023-05-04,2023-11-02,-3.62,0.07980000000000001,44.83,2.383396226415094,0,1,3,1.0,-0.0024,0.2891,0.19079999999999997,-0.0408,0.0,-0.0137,0.1434,0.0,-4.0237
NXPI US Equity,2023-05-01,2023-01-31,2023-07-24,3.19,0.056299999999999996,12.61,0.05523012552301254,1,1,7,1.0,0.0331,0.015,0.0131,0.0079,-0.0012,0.0182,0.0178,0.0304,0.0435
EXR US Equity,2022-08-02,2022-05-03,2022-11-01,1.73,0.1761,28.45,-0.2237380627557981,1,1,5,1.0,0.0393,-0.1611,-0.027000000000000003,-0.1479,0.1124,-0.026600000000000002,-0.0014000000000000002,0.027000000000000003,0.0204
FRT US Equity,2022-11-03,2022-08-04,2023-02-08,1.891,2.0014,32.77,-0.13053860440435117,1,1,5,2.0,0.0571,-0.041100000000000005,0.8384,-0.0179,0.1585,0.0045000000000000005,0.08109999999999999,0.1464,1.1739
TTWO US Equity,2021-05-18,2021-02-08,2021-08-02,1.4,1.1053,82.57,-0.3046151254842513,1,1,7,0.0,0.0695,-0.10640000000000001,0.0023,-0.0435,0.2125,0.1168,0.1765,0.1618,0.1222
WRB US Equity,2021-01-26,2020-10-20,2021-04-20,0.409,0.1784,26.36,-0.08820477343479771,0,1,5,3.0,-0.051,0.0507,0.18539999999999998,0.2963,0.1603,0.2057,0.40020000000000006,0.15810000000000002,0.3296
EVRG US Equity,2020-05-06,2020-03-02,2020-08-05,0.41,-0.0191,19.25,-0.1421568627450981,1,0,8,0.0,0.0171,0.046900000000000004,-0.0533,0.11800000000000001,0.16920000000000002,0.1435,0.2727,0.10189999999999999,0.0
NDSN US Equity,2020-02-19,2019-12-11,2020-05-20,0.89,-0.1442,28.96,0.08423811306626727,1,0,6,0.0,0.0036,0.07440000000000001,-0.1035,0.1629,0.2895,0.24760000000000001,0.0385,0.0565,0.2701
DFS US Equity,2023-04-19,2023-01-18,2023-07-19,3.58,-0.08560000000000001,6.69,0.056872037914692086,0,0,5,0.0,-0.0055000000000000005,0.2668,0.5767,0.0812,0.9567,-0.628,-0.3884,-0.19260000000000002,-0.045
PSX US Equity,2023-08-02,2023-05-03,2023-10-27,3.87,0.1032,4.78,0.08390022675736963,0,1,4,1.0,-0.0278,0.38689999999999997,-0.23120000000000002,0.4094,0.2297,0.1661,-0.1232,0.3177,-0.0364
NUE US Equity,2022-01-27,2021-10-21,2022-04-21,7.97,0.0183,4.77,-0.2452531645569621,1,1,0,3.0,0.0398,0.0968,0.08289999999999999,0.044000000000000004,0.1552,0.16649999999999998,-0.028399999999999998,0.10880000000000001,0.0526
ALB US Equity,2022-08-03,2022-05-04,2022-11-02,3.45,0.1315,26.9,-0.39057544177616677,0,1,0,1.0,-0.0194,-0.9168000000000001,-0.1333,0.6214,-0.27440000000000003,0.6249,0.4361,0.0526,0.0785
CHTR US Equity,2020-10-30,2020-07-31,2021-01-29,3.9,0.2671,44.47,0.024418336788758488,1,1,1,2.0,0.0483,-0.0919,0.2289,0.0326,0.3061,0.1564,0.071,-0.0753,0.114
HES US Equity,2021-10-27,2021-07-28,2022-01-26,0.28,0.1024,104.15,0.0,0,1,4,2.0,-0.0504,0.377,0.1818,0.08650000000000001,0.09539999999999998,0.010700000000000001,0.005600000000000001,0.1168,0.1502
EQR US Equity,2021-10-26,2021-07-27,2022-02-01,0.173,-0.5109,119.0,0.1436809226333493,1,0,5,2.0,0.013300000000000001,0.1421,-0.008,0.7948999999999999,0.1082,1.4855,1.0137,-0.2245,2.2689
ORCL US Equity,2023-03-09,2022-12-12,2023-06-12,1.22,0.0167,27.31,0.09855189058728886,0,1,7,0.0,-0.0322,-0.0134,-0.0068000000000000005,0.042,-0.0091,0.0232,0.0113,0.033,0.057
TRV US Equity,2020-04-21,2020-01-23,2020-07-23,2.62,-0.083,10.56,-0.2584269662921348,0,0,5,0.0,0.0,0.168,0.3531,0.3764,0.4357,0.1375,0.5353,0.0407,0.009899999999999999
CVS US Equity,2020-11-06,2020-08-05,2021-02-16,1.66,0.2481,8.92,-0.07564766839378245,1,1,3,2.0,0.0576,0.045,0.1045,0.0302,0.1061,0.10550000000000001,0.168,0.1881,0.0518
FFIV US Equity,2022-10-25,2022-07-25,2023-01-24,2.62,0.037200000000000004,23.16,0.009590235396687019,0,1,1,2.0,-0.0722,0.0616,0.1268,0.0146,0.1309,0.0941,0.1255,0.0472,0.061
BKR US Equity,2022-07-20,2022-04-20,2022-10-19,0.11,-0.49770000000000003,43.09,-0.13612670408981553,0,0,4,1.0,-0.08259999999999999,0.16329999999999997,0.0886,0.0669,0.066,0.1677,0.09380000000000001,-0.0547,0.0526
CMI US Equity,2021-02-04,2020-10-27,2021-05-04,3.36,0.2009,20.13,0.004992511233150143,0,1,2,3.0,-0.0147,-0.0042,-0.4165,0.1369,-0.1821,-0.1374,-0.0536,0.0126,0.18309999999999998
LH US Equity,2022-02-10,2021-10-28,2022-04-29,6.77,0.1523,10.71,0.28417266187050383,1,1,3,3.0,0.0019,0.0129,0.0141,-0.13720000000000002,-0.0346,0.0132,0.0019,0.0431,0.011399999999999999
PWR US Equity,2022-11-03,2022-08-04,2023-02-23,1.77,0.0023,33.88,-0.015974440894568565,1,1,3,2.0,0.0558,0.015700000000000002,0.027000000000000003,0.08289999999999999,0.0226,0.0492,0.0067,0.08869999999999999,0.047400000000000005
NWS US Equity,2021-08-05,2021-05-06,2021-11-04,0.16,2.4783,27.99,-0.2126582278481013,0,1,1,1.0,-0.0013,0.6867,1.5471000000000001,-0.3458,-0.1367,4.7813,0.1189,0.32130000000000003,0.6429
ED US Equity,2020-08-06,2020-05-07,2020-11-05,0.6,0.12990000000000002,16.54,-0.08416389811738645,1,1,8,1.0,0.0161,0.0866,-0.0154,0.16010000000000002,-0.0467,-0.1506,0.054900000000000004,-0.015700000000000002,-0.0225
HOLX US Equity,2020-11-04,2020-07-29,2021-01-27,2.07,0.6843,23.91,-0.27435508345978765,1,1,3,2.0,0.039599999999999996,0.312,0.3494,0.2978,0.6194,0.6279,0.2036,-0.0111,0.318
